,MASS,COMMON_NAME
22,251.1018393,"Deoxyadenosine; (2R,3S,5R)-5-(6-Amino-9H-purin-9-yl)-2-(hydroxymethyl)tetrahydrofuran-3-ol; 5-(6-AMINO-purin-9-yl)-2-hydroxymethyl-tetrahydro-furan-3-ol; 9-(2-Deoxy-beta-D-erythro-pentofuranosyl)adenine; 9-(2-Deoxy-beta-D-ribofuranosyl)-9H-purin-6-amine; Adenine deoxyribonucleoside; Adenyldeoxyriboside; dA; 2'-Deoxyadenosine; 9-(2-Deoxy-b-D-erythro-pentofuranosyl)adenine; 9-(2-Deoxy-β-D-erythro-pentofuranosyl)adenine; 9-(2-Deoxy-b-D-ribofuranosyl)-9H-purin-6-amine; 9-(2-Deoxy-β-D-ribofuranosyl)-9H-purin-6-amine; 1-(6-Amino-9H-purin-9-yl)-1,2-dideoxy-b-D-ribofuranose; 1-(6-Amino-9H-purin-9-yl)-1,2-dideoxy-beta-D-ribofuranose; 1-(6-Amino-9H-purin-9-yl)-1,2-dideoxy-beta-delta-ribofuranose; 2-Deoxyadenosine; 9-(2-Deoxy-b-D-erythro-pentofuranosyl)-9H-purin-6-amine; 9-(2-Deoxy-beta-D-erythro-pentofuranosyl)-9H-purin-6-amine; 9-(2-Deoxy-beta-delta-erythro-pentofuranosyl)-9H-purin-6-amine; 9-(2-Deoxy-beta-delta-erythro-pentofuranosyl)adenine; 9-(2-Deoxy-beta-delta-ribofuranosyl)-9H-purin-6-amine; Adenine deoxyribose; Adenine-9 2-deoxy-b-D-erythro-pentofuranoside; Adenine-9 2-deoxy-beta-D-erythro-pentofuranoside; Adenine-9 2-deoxy-beta-delta-erythro-pentofuranoside; Desoxyadenosine; Deoxyadenosine"
23,252.0858549,"Deoxyinosine; 9-(2-Deoxy-beta-D-erythro-pentofuranosyl)-9H-purin-6-ol; 9-(2-Deoxy-b-D-erythro-pentofuranosyl)-9H-purin-6-ol; 9-(2-Deoxy-β-D-erythro-pentofuranosyl)-9H-purin-6-ol; 2'-Deoxyinosine; 2-Deoxy-inosine; 9-(2-Deoxy-b-D-erythro-pentofuranosyl)-1,9-dihydro-6H-purin-6-one; 9-(2-Deoxy-b-D-erythro-pentofuranosyl)-hypoxanthine; 9-(2-Deoxy-beta-D-erythro-pentofuranosyl)-hypoxanthine; 9-(2-Deoxy-beta-delta-erythro-pentofuranosyl)-1,9-dihydro-6H-purin-6-one; 9-(2-Deoxy-beta-delta-erythro-pentofuranosyl)-hypoxanthine; D-Ino; delta-Ino; DInosine; Deoxyribose-inosine; Deoxyinosine"
24,267.0967539,"Adenosine; (2R,3R,4S,5R)-2-(6-Aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol; 6-Amino-9-beta-D-ribofuranosyl-9H-purine; 9-beta-D-Ribofuranosidoadenine; 9-beta-D-Ribofuranosyl-9H-purin-6-amine; Ade-rib; Adenine deoxyribonucleoside; Adenocard; Adenocor; Adenoscan; Adenosin; Adenyldeoxyriboside; Ado; beta-D-Adenosine; Deoxyadenosine; Desoxyadenosine; 6-Amino-9-b-D-ribofuranosyl-9H-purine; 6-Amino-9-β-D-ribofuranosyl-9H-purine; 9-b-D-Ribofuranosidoadenine; 9-Β-D-ribofuranosidoadenine; 9-b-D-Ribofuranosyl-9H-purin-6-amine; 9-Β-D-ribofuranosyl-9H-purin-6-amine; b-D-Adenosine; Β-D-adenosine; 1-(6-Amino-9H-purin-9-yl)-1-deoxy-beta-D-ribofuranose; 1-(6-Amino-9H-purin-9-yl)-1-deoxy-beta-delta-ribofuranose; 6-Amino-9beta-D-ribofuranosyl-9H-purine; 6-Amino-9beta-delta-ribofuranosyl-9H-purine; 9-beta-D-Arabinofuranosyladenine; 9-beta-D-Ribofuranosyladenine; 9-beta-delta-Arabinofuranosyladenine; 9-beta-delta-Ribofuranosidoadenine; 9-beta-delta-Ribofuranosyl-9H-purin-6-amine; 9-beta-delta-Ribofuranosyladenine; 9beta-D-Ribofuranosyl-9H-purin-6-amine; 9beta-D-Ribofuranosyladenine; 9beta-delta-Ribofuranosyl-9H-purin-6-amine; 9beta-delta-Ribofuranosyladenine; Adenine nucleoside; Adenine riboside; Adenine-9beta-D-ribofuranoside; Adenine-9beta-delta-ribofuranoside; beta-Adenosine; beta-delta-Adenosine; Boniton; Myocol; Nucleocardyl; Sandesin;Deoxyguanosine; 2-Amino-9-(2-deoxy-9-beta-D-ribofuranosyl)-9H-purin-6-ol; 9-(2-Deoxy-beta-D-erythro-pentofuranosyl)-guanine; dG; Guanine deoxy nucleoside; 2'-Deoxyguanosine; 2-Amino-9-(2-deoxy-9-b-D-ribofuranosyl)-9H-purin-6-ol; 2-Amino-9-(2-deoxy-9-β-D-ribofuranosyl)-9H-purin-6-ol; 9-(2-Deoxy-b-D-erythro-pentofuranosyl)-guanine; 9-(2-Deoxy-β-D-erythro-pentofuranosyl)-guanine; 2'-Deoxy-guanosine; 2-Deoxyguanosine; 9-(2-Deoxy-b-D-erythro-pentofuranosyl)guanine; 9-(2-Deoxy-beta-delta-erythro-pentofuranosyl)-guanine; 9-(2-Deoxy-beta-delta-erythro-pentofuranosyl)guanine; Desoxyguanosine; Guanine deoxyriboside; Deoxyguanosine"
25,283.0916686,"8-Hydroxy-deoxyguanosine; 7,8-Dihydro-2'-deoxy-8-oxoguanosine; 8-Hydroxydeoxyguanosine; 8-OHdG; 8-oxo-2'-Deoxyguanine; 8-oxo-2'-DG; 8-oxo-7,8-Dihydro-2'-deoxyguanosine; 8-oxo-7-Hydrodeoxyguanosine; 8-oxo-DG; 8-Oxoguanosine; 7,8-Dihydro-8-oxo-2'-deoxyguanosine; 7,8-Dihydro-8-oxodeoxyguanosine; 8-Hydroxy-2'-deoxyguanosine; 8-Hydroxy-2'deoxyguanosine; 8-Hydroxy-2-deoxyguanosine; 8-Hydroxydeoxy-guanosine; 8-Hydroxydeoxyguanine; 8-oxo-7,8-Dihydrodeoxyguanosine; 8-Oxodg; OH8Dg; 2'-Deoxy-7,8-dihydro-8-oxoguanosine; 2'-Deoxy-8-oxo-7,8-dihydroguanosine; 8-OHdG compound; 8-OxodGuo; O-D-DG; 2'-Deoxy-8-oxoguanosine; 8-oxo-2'-Deoxyguanosine; 7-Hydro-8-oxodeoxyguanosine; 8-OH-DG; 2'-Deoxy-8-hydroxyguanosine; 8-oxo-DGuo"
26,307.083806,"Glutathione; 5-L-Glutamyl-L-cysteinylglycine; gamma-L-Glutamyl-L-cysteinyl-glycine; Glutathione-SH; GSH; N-(N-gamma-L-Glutamyl-L-cysteinyl)glycine; Reduced glutathione; Tathion; Poly(gamma-glutamylcysteine)glycine; (gamma-Glutamylcysteine)N-glycine; g-L-Glutamyl-L-cysteinyl-glycine; Γ-L-glutamyl-L-cysteinyl-glycine; N-(N-g-L-Glutamyl-L-cysteinyl)glycine; N-(N-Γ-L-glutamyl-L-cysteinyl)glycine; Poly(g-glutamylcysteine)glycine; Poly(γ-glutamylcysteine)glycine; (g-Glutamylcysteine)N-glycine; (Γ-glutamylcysteine)N-glycine; Agifutol S; Bakezyme RX; Copren; Deltathione; gamma-Glutamylcysteinylglycine; gamma-L-Glutamyl-L-cysteinylglycine; Glutathion; Glutathione red; Glutathione reduced; Glutatiol; Glutatione; Glutide; Glutinal; Isethion; L-g-Glutamyl-L-cysteinyl-glycine; L-gamma-Glutamyl-L-cysteinyl-glycine; L-gamma-Glutamyl-L-cysteinylglycine; L-Glutamyl-L-cysteinylglycine; L-Glutathione; L-Glutathione reduce; Ledac; Neuthion; Red. glutathione; Tathione; Triptide; Glutathione, reduced; gamma L Glu L cys gly; gamma-L-Glu-L-cys-gly; gamma L Glutamyl L cysteinylglycine"
27,323.051851,"Cytidine monophosphate; CMP; Cytidine-5'-monophosphate; Cytidylate; Cytidylic acid; pC; Cytidine-5'-monophosphoric acid; Cytidine monophosphoric acid; Cytidine 5'-monophosphate; Cytidine 5'-monophosphoric acid; 5'-CMP; 5-Cytidylate; 5-Cytidylic acid; Cytidine 5'-monophosphorate; Cytidine 5'-phosphate; Cytidine 5'-phosphorate; Cytidine 5'-phosphoric acid; Cytidine mono(dihydrogen phosphate); Acid, cytidylic; monoPhosphate, cytidine; 5’-CMP; Cytidine 5’-monophosphate; Cytidine 5’-monophosphoric acid; Cytidine 5’-phosphate; Cytidine 5’-phosphoric acid; Cytidine monophosphate; Cytosine 5'-monophosphate; Cytosine 5’-monophosphate"
28,329.0525197,"Cyclic AMP; Adenosine 3',5'-cyclic monophosphate; Adenosine 3',5'-cyclic phosphate; Adenosine 3',5'-phosphate; ADENOSINE-3',5'-cyclic-monophosphATE; CAMP; Cyclic adenylic acid; Adenosine 3',5'-cyclic monophosphoric acid; Adenosine 3',5'-cyclic phosphoric acid; Adenosine 3',5'-phosphoric acid; ADENOSINE-3',5'-cyclic-monophosphoric acid; Cyclic adenylate; 3'5'-Cyclic AMP; 6-(6-Amino-9H-purin-9-yl)tetrahydro-4H-furo[3,2-D][1,3,2]dioxaphosphinine-2,7-diol 2-oxide; Acrasin; Adenosine 3',5'-cyclophosphate; Adenosine 3',5'-monophosphate; Adenosine 3,5'-cyclic monophosphorate; Adenosine 3,5'-cyclic monophosphoric acid; Adenosine cyclic monophosphate; Adenosine cyclic-monophosphate; Adenosine-cyclic-phosphate; Adenosine-cyclic-phosphoric-acid; Cyclic 3',5'-adenylate; Cyclic 3',5'-adenylic acid; Cyclic 3',5'-AMP; Cyclic adenosine 3',5'-phosphate; 3',5'-monoPhosphate, adenosine cyclic; Cyclic AMP, disodium salt; Cyclic AMP, monopotassium salt; Cyclic AMP, sodium salt; AMP, Cyclic; Adenosine cyclic 3',5' monophosphate; Adenosine cyclic-3',5'-monophosphate; Cyclic AMP, (R)-isomer; Cyclic AMP, monosodium salt; Adenosine cyclic 3',5'-monophosphate; monoPhosphate, adenosine cyclic; Adenosine cyclic 3,5 monophosphate; Cyclic 3',5'-monophosphate, adenosine; Cyclic AMP, monoammonium salt; Cyclic monophosphate, adenosine; Cyclic-3',5'-monophosphate, adenosine; Cyclic AMP"
29,330.2194948,"Deoxycorticosterone; 21-Hydroxy-4-pregnene-3,20-dione; 21-Hydroxyprogesterone; 4-Pregnen-21-ol-3,20-dione; Cortexone; DESOXYCORTICOSTERONE; Desoxycortone; DOC; Kendall's desoxy compound b; Reichstein's substance Q; 11-Dehydroxycorticosterone; 11-Deoxy-corticosterone; 11-Deoxycorticosterone; 11-Desoxycorticosterone; 21-Hydroxy-3,20-dioxopregn-4-ene; 21-Hydroxy-D4-pregnane-3,20-dione; 21-Hydroxy-D4-pregnene-3,20-dione; 21-Hydroxy-pregn-4-ene-3,20-dione; 21-Hydroxy-progesterone; 21-Hydroxypregn-4-ene-3,20-dione; D4-Pregnene-21-ol-3,20-dione; Deoxycortone; Doca; 11-Decorticosterone; 21 Hydroxyprogesterone; 11 Decorticosterone; 21 Hydroxy 4 pregnene 3,20 dione; Deoxycorticosterone"
30,346.2144094,"Cortexolone; 11-Desoxy-17-hydroxycorticosterone; Cortodoxone; Reichstein substance S; Substance S, reichstein's; 11 Deoxycortisol; 11 Desoxycortisol; 11 Desoxycortisone; S, Reichstein's substance; 11-Desoxycortisol; 11-Desoxycortisone; Reichsteins substance S; 11-Deoxycortisol; SK&F 3050; Reichstein's substance S; 11-Deoxy-17-hydroxycorticosterone; 11-Deoxyhydrocortisone; 11-Desoxyhydrocortisone; 17,21-Dihydroxy-4-pregnene-3,20-dione; 17,21-Dihydroxypregn-4-ene-3,20-dione; 17,21-Dihydroxyprogesterone; 17-Hydroxy-11-deoxycorticosterone; 17alpha-Hydroxycortexone; 20-Dione 17,21-dihydroxypregn-4-ene-3; 4-Pregnene-17alpha,21-diol-3,20-dione; Compound S; 11-Deoxy-17-hydrocorticosterone; 11-Deoxycortisone; 11-Desoxy-17α-hydroxycorticosterone; 11-Desoxy-17alpha-hydroxycorticosterone; 17,21-Dihydroxypregn-4-en-3,20-dione; 17Α,21-dihydroxy-4-pregnen-3,20-dione; 17Α,21-dihydroxypregn-4-ene-3,20-dione; 17Α,21-dihydroxyprogesterone; 17Α-hydroxycortexone; 4-Pregnen-17α,21-diol-3,20-dione; 4-Pregnene-17α,21-diol-3,20-dione; 17alpha,21-Dihydroxy-4-pregnen-3,20-dione; 17alpha,21-Dihydroxypregn-4-ene-3,20-dione; 17alpha,21-Dihydroxyprogesterone; 4-Pregnen-17alpha,21-diol-3,20-dione; Cortexolone"
31,347.0630843,"Adenosine monophosphate; 5'-Adenosine monophosphate; 5'-Adenylic acid; 5'-AMP; 5'-O-Phosphonoadenosine; Adenosine 5'-(dihydrogen phosphate); Adenosine 5'-phosphate; Adenosine phosphate; Adenosine-5'-monophosphoric acid; Adenosine-5'p; Adenosini phosphas; Adenylate; Adenylic acid; Ado5'p; AMP; Fosfato de adenosina; pA; PAdo; Phosphate d'adenosine; Adenosine 5'-monophosphate; Adenyl; 5'-Adenosine monophosphoric acid; 5'-Adenylate; Adenosine 5'-(dihydrogen phosphoric acid); Adenosine 5'-phosphoric acid; Adenosine phosphoric acid; Adenosine-5'-monophosphate; Phosphoric acid d'adenosine; Adenosine 5'-monophosphoric acid; Adenosine monophosphoric acid; Adenosine 5'-phosphorate; Adenosine-5'-monophosphorate; Adenosine-5-monophosphorate; Adenosine-5-monophosphoric acid; Adenosine-monophosphate; Adenosine-phosphate; Adenovite; Cardiomone; Lycedan; Muscle adenylate; Muscle adenylic acid; My-b-den; My-beta-den; Phosaden; Phosphaden; Phosphentaside; 5'-Phosphate, adenosine; Acid, 2'-adenylic; 2'-Adenylic acid; Adenosine 3' phosphate; Disodium, adenosine phosphate; Phosphate dipotassium, adenosine; Adenosine 2'-phosphate; Adenosine 5' phosphate; Adenosine phosphate dipotassium; Dipotassium, adenosine phosphate; 2' Adenylic acid; 5' Adenylic acid; Acid, 5'-adenylic; Adenosine 3'-phosphate; monoPhosphate, 2'-adenosine; Phosphate disodium, adenosine; 2' Adenosine monophosphate; 2'-AMP; 2'-Adenosine monophosphate; Adenosine 2' phosphate; Adenosine phosphate disodium"
32,348.0470999,"Inosinic acid; 2'-Inosine-5'-monophosphate; 5'-IMP; 5'-Inosinate; 5'-Inosine monophosphate; 5'-Inosinic acid; Hypoxanthosine 5'-monophosphate; Inosine 5'-monophosphate; Inosine 5'-phosphate; Inosine monophosphate; Ribosylhypoxanthine monophosphate; 2'-Inosine-5'-monophosphoric acid; 5'-Inosine monophosphoric acid; Hypoxanthosine 5'-monophosphoric acid; Inosine 5'-monophosphoric acid; Inosine 5'-phosphoric acid; Inosine monophosphoric acid; Ribosylhypoxanthine monophosphoric acid; Inosinate; IMP; Inosine-5'-monophosphate; Inosinic acids; Inosinate, sodium; monoPhosphate, inosine; monoPhosphate, ribosylhypoxanthine; Sodium inosinate; Acid, inosinic; Acids, inosinic"
33,427.0294147,"ADP; 5'-Adenylphosphoric acid; Adenosine 5'-diphosphate; ADENOSINE-5'-diphosphATE; H3ADP; 5'-Adenylphosphate; Adenosine 5'-diphosphoric acid; ADENOSINE-5'-diphosphoric acid; Adenosindiphosphorsaeure; Adenosine 5'-pyrophosphate; Adenosine diphosphate; Adenosine pyrophosphate; Adenosine-5-diphosphate; Adenosine-diphosphate; 5'-Pyrophosphate, adenosine; Adenosine 5' pyrophosphate; Diphosphate, adenosine; Magnesium ADP; MgADP; Pyrophosphate, adenosine; ADP, Magnesium; Adenosine diphosphoric acid; ADP"
34,482.9845118,"Cytidine triphosphate; 5'-CTP; Cytidine 5'-triphosphate; CYTIDINE-5'-triphosphATE; H4CTP; Cytidine 5'-triphosphoric acid; CYTIDINE-5'-triphosphoric acid; Cytidine triphosphoric acid; 5'-(Tetrahydrogen triphosphate) cytidine; CTP; Cytidine 3'-triphosphate; Cytidine 5'-(tetrahydrogen triphosphate); Cytidine 5-prime-triphosphate; Cytidine mono; Cytidine mono(tetrahydrogen triphosphate) (ester); Deoxycytosine triphosphate; Triphosphate, cytidine; CRPPP; Magnesium CTP; MG CTP"
35,702.5675748,"SM(d18:1/16:0); (2S,3R,4E)-2-(Palmitoylamino)-3-hydroxyoctadec-4-en-1-yl 2-(trimethylazaniumyl)ethyl phosphate; (2S,3R,4E)-3-Hydroxy-2-(palmitoylamino)octadec-4-en-1-yl 2-(trimethylazaniumyl)ethyl phosphate; C16 Sphingomyelin; C16-Sphingomyelin; Hexadecanoyl sphingomyelin; N-(Hexadecanoyl)-sphing-4-enine-1-phosphocholine; N-Hexadecanoylsphing-4-enine-1-phosphocholine; N-Hexadecanoylsphingomyelin; N-Palmitoyl-D-erythro-sphingosylphosphorylcholine; N-Palmitoylsphing-4-enine-1-phosphocholine; N-Palmitoylsphingomyelin; N-Palmitoylsphingosine-1-phosphocholine; Palmitoyl sphingomyelin (D18:1/16:0); Palmitoylsphingomyelin; SM(18:1/16:0); SM(D18:1/16:0); Sphingomyelin (D18:1/16:0); Sphingomyelin D18:1/16:0; Sphingomyelin(D18:1/16:0); (2S,3R,4E)-2-(Palmitoylamino)-3-hydroxyoctadec-4-en-1-yl 2-(trimethylazaniumyl)ethyl phosphoric acid; (2S,3R,4E)-3-Hydroxy-2-(palmitoylamino)octadec-4-en-1-yl 2-(trimethylazaniumyl)ethyl phosphoric acid; Palmitoyl sphingomyelin; N-Palmitoylsphingosine-phosphorylcholine; N-PSPC; N-Palmitoyl-D-erythrosphingosylphosphorylcholine; N-Palmitoyl-D-sphingomyelin; N-Palmitoylsphingosylphosphorylcholine; Sphingomyelin (d18:1 C16:0); Sphingomyelin (dC18:1/C16:0); Sphingomyelin 16:0"
36,704.5832253,"SM(d18:0/16:0); (2S,3R)-3-Hydroxy-2-(palmitoylamino)octadecyl 2-(trimethylazaniumyl)ethyl phosphate; (2S,3R)-3-Hydroxy-2-(palmitoylamino)octadecyl 2-(trimethylazaniumyl)ethyl phosphoric acid; C16 Dihydrosphingomyelin; N-(Hexadecanoyl)-sphinganine-1-phosphocholine; N-Hexadecanoyl-sphinganine-1-phosphocholine; N-Hexadecanoyldihydroceramide-1-phosphocholine; N-Palmitoyldihydroceramide-1-phosphocholine; N-Palmitoylsphinganine-1-phosphocholine; Palmitoyl dihydrosphingomyelin; Palmitoyl dihydrosphingomyelin (d18:0/16:0); SM(18:0/16:0); SM(d18:0/16:0); Sphingomyelin (d18:0/16:0); {[(2S,3R)-2-hexadecanamido-3-hydroxyoctadecyl]oxy}[2-(trimethylazaniumyl)ethoxy]phosphinate; {[(2S,3R)-2-hexadecanamido-3-hydroxyoctadecyl]oxy}[2-(trimethylazaniumyl)ethoxy]phosphinic acid; N-Palmitoyldihydrosphingomyelin; Palmitoyldihydrosphingomyelin; Sphingomyelin; N-(Hexadecanoyl)-1-phosphocholine-sphinganine; Sphingomyelin(d18:0/16:0); N-(Hexadecanoyl)-1-phosphocholine-dihydrosphingosine; N-(Hexadecanoyl)-1-phosphocholine-D-erythro-sphinganine; 16:0 Dihydrosphingomyelin; C16-Dihydrosphingomyelin; Dihydrosphingomyelin C16:0; SM d18:0/16:0; Sphingomyelin (d18:0,C16:0)"
37,743.075452,"NADP; Codehydrase II; Codehydrogenase II; Coenzyme II; NAD phosphate; NADP nicotinamide-adenine-dinucleotide phosphATE; TPN; Triphosphopyridine nucleotide; NAD phosphoric acid; NADP nicotinamide-adenine-dinucleotide phosphoric acid; NADP; Dinucleotide phosphate, nicotinamide-adenine; NADPH; Nicotinamide-adenine dinucleotide phosphate; Nicotinamide adenine dinucleotide phosphate; Nucleotide, triphosphopyridine; Phosphate, nicotinamide-adenine dinucleotide; Adenine-nicotinamide dinucleotide phosphate; NADP+; beta-NADP; beta-Nicotinamide adenine dinucleotide phosphate; beta-TPN; β-NADP; β-Nicotinamide adenine dinucleotide phosphate; β-TPN"
38,745.0911021,"NADPH; Dihydronicotinamide-adenine dinucleotide phosphate; NADPH dihydro-nicotinamide-adenine-dinucleotide phosphATE; Reduced nicotinamide adenine dinucleotide phosphate; Reduced nicotinamide-adenine dinucleotide phosphate; TPNH; Dihydronicotinamide-adenine dinucleotide phosphoric acid; NADPH dihydro-nicotinamide-adenine-dinucleotide phosphoric acid; Reduced nicotinamide adenine dinucleotide phosphoric acid; Reduced nicotinamide-adenine dinucleotide phosphoric acid; Nadph dihydro-nicotinamide-adenine-dinucleotidephosphoric acid; Coenzyme II; Dinucleotide phosphate, nicotinamide-adenine; NADP; Nicotinamide adenine dinucleotide phosphate; Nicotinamide-adenine dinucleotide phosphate; Nucleotide, triphosphopyridine; Phosphate, nicotinamide-adenine dinucleotide; Triphosphopyridine nucleotide; NADPH; Nicotinamide-adenine dinucleotide phosphate, reduced; Reduced triphosphopyridine nucleotide; Triphosphopyridine nucleotide, reduced; beta-NADPH; beta-Nicotinamide-adenine-dinucleotide-phosphoric acid; beta-TPNH; β-NADPH; β-Nicotinamide-adenine-dinucleotide-phosphoric acid; β-TPNH"
39,784.6458256,"SM(d16:1/24:1(15Z)); SM d16:1/24:1(15Z); SM(d16:1/24:1(15Z)); Sphingomyelin (d16:1,C24:1(15Z)); Sphingomyelin (d16:1/24:1(15Z)); SPH(d16:1/24:1(15Z)); Sphingomyelin; N-(15Z-Tetracosenoyl)-1-phosphocholine-hexadecasphing-4-enine; Sphingomyelin(d16:1/24:1(15Z)); N-(15Z-Tetracosenoyl)-1-phosphocholine-hexadecasphingosine; N-(15Z-Tetracosenoyl)-1-phosphocholine-hexadecad-erythro-sphingosine; N-(15Z-Tetracosenoyl)-1-phosphocholine-hexadeca4-sphingenine; N-(15Z-Tetracosenoyl)-1-phosphocholine-hexadecad-sphingosine; N-(15Z-Tetracosenoyl)-1-phosphocholine-hexadecasphingenine; N-(15Z-Tetracosenoyl)-1-phosphocholine-hexadecaerythro-4-sphingenine"
40,798.6614757,"SM(d17:1/24:1(15Z)); SPH(D17:1/24:1(15Z)); Sphingomyelin (D17:1/24:1(15Z)); Sphingomyelin; N-(15Z-Tetracosenoyl)-1-phosphocholine-heptadecasphing-4-enine; Sphingomyelin(D17:1/24:1(15Z)); N-(15Z-Tetracosenoyl)-1-phosphocholine-heptadecasphingosine; N-(15Z-Tetracosenoyl)-1-phosphocholine-heptadecad-erythro-sphingosine; N-(15Z-Tetracosenoyl)-1-phosphocholine-heptadeca4-sphingenine; N-(15Z-Tetracosenoyl)-1-phosphocholine-heptadecad-sphingosine; N-(15Z-Tetracosenoyl)-1-phosphocholine-heptadecasphingenine; N-(15Z-Tetracosenoyl)-1-phosphocholine-heptadecaerythro-4-sphingenine; SM d17:1/24:1(15Z); SM(d17:1/24:1(15Z)); Sphingomyelin (d17:1,C24:1(15Z))"
41,800.6771257,"SM(d17:1/24:0); Sphingomyelin; N-(Tetracosanoyl)-1-phosphocholine-heptadecasphing-4-enine; Sphingomyelin(D17:1/24:0); N-(Tetracosanoyl)-1-phosphocholine-heptadecasphingosine; N-(Tetracosanoyl)-1-phosphocholine-heptadecad-erythro-sphingosine; N-(Tetracosanoyl)-1-phosphocholine-heptadeca4-sphingenine; N-(Tetracosanoyl)-1-phosphocholine-heptadecad-sphingosine; N-(Tetracosanoyl)-1-phosphocholine-heptadecasphingenine; N-(Tetracosanoyl)-1-phosphocholine-heptadecaerythro-4-sphingenine; SM d17:1/24:0; SM(d17:1/24:0); Sphingomyelin (d17:1,C24:0); Sphingomyelin (d17:1/24:0)"
42,814.6927758,"SM(d18:1/24:0); (2S,3R,4E)-3-Hydroxy-2-(tetracosanoylamino)octadec-4-en-1-yl 2-(trimethylammonio)ethyl phosphate; C24 Sphingomyelin; N-(Tetracosanoyl)-sphing-4-enine-1-phosphocholine; N-Lignoceroylsphing-4-enine-1-phosphocholine; N-Tetracosanoylsphing-4-enine-1-phosphocholine; N-Tetracosanoylsphingosine-1-phosphocholine; SM(d18:1/24:0); SPH(d18:1/24:0); Sphingomyelin (d18:1/24:0); (2S,3R,4E)-3-Hydroxy-2-(tetracosanoylamino)octadec-4-en-1-yl 2-(trimethylammonio)ethyl phosphoric acid; 24:0 Sphingomyelin; C24-Sphingomyelin; Lignoceroyl sphingomyelin; SM d18:1/24:0; Sphingomyelin (d18:1,C24:0); Sphingomyelin C24:0"
43,826.6927758,"SM(d19:1/24:1(15Z)); Sphingomyelin; N-(15Z-Tetracosenoyl)-1-phosphocholine-nonadecasphing-4-enine; Sphingomyelin(D19:1/24:1(15Z)); N-(15Z-Tetracosenoyl)-1-phosphocholine-nonadecasphingosine; N-(15Z-Tetracosenoyl)-1-phosphocholine-nonadecad-erythro-sphingosine; N-(15Z-Tetracosenoyl)-1-phosphocholine-nonadeca4-sphingenine; N-(15Z-Tetracosenoyl)-1-phosphocholine-nonadecad-sphingosine; N-(15Z-Tetracosenoyl)-1-phosphocholine-nonadecasphingenine; N-(15Z-Tetracosenoyl)-1-phosphocholine-nonadecaerythro-4-sphingenine; SM d19:1/24:1; SM d19:1/24:1(15Z); SM(d19:1/24:1(15Z)); SM(d19:1/24:1); Sphingomyelin (d19:1,C24:1(15Z)); Sphingomyelin (d19:1,C24:1); Sphingomyelin (d19:1/24:1(15Z)); Sphingomyelin (d19:1/24:1)"
44,842.7240759,"SM(d18:1/26:0); (2S,3R,4E)-2-(Hexacosanoylamino)-3-hydroxyoctadec-4-en-1-yl 2-(trimethylammonio)ethyl phosphate; C26 Sphingomyelin; N-(Hexacosanoyl)-sphing-4-enine-1-phosphocholine; N-Cerotoylsphing-4-enine-1-phosphocholine; N-Cerotoylsphingosine-1-phosphocholine; N-Hexacosanoylsphing-4-enine-1-phosphocholine; SM(D18:1/26:0); Sphingomyelin (D18:1/26:0); (2S,3R,4E)-2-(Hexacosanoylamino)-3-hydroxyoctadec-4-en-1-yl 2-(trimethylammonio)ethyl phosphoric acid; 26:0 Sphingomyelin; C26-Sphingomyelin; Cerotoyl sphingomyelin; SM d18:1/26:0; Sphingomyelin (d18:1,C26:0); Hexacosanoyl sphingomyelin"
45,1355.57523,Cyanocobalamin; Anacobin; Berubigen; Betalin 12 crystalline; Betaline-12; Betolvex; Bevidox; Bevidox concentrate; Biocobalamine; Byladoce; Cabadon m; Cobadoce forte; Cobalin; Cobavite; Copharvit 5000; Covit; Crystamin; Crystamine; Crystimin; Crystwel; Cyano-b12; Cyanobalamin concentrate; Cyanocob(III)alamin; Cyanocobalamin (JP15/usp); Cyanocobalamine; Cyanocobalmin; Cycobemin; Cycolamin; Cykobemin; Cykobeminet; Cyomin; Cyredin; Cytacon; Cytamen; Cytobion; Depinar; Dicopac; Dimethylbenzimidazoylcobamide; Distivit; Docemine; Docibin; Docivit; Dodecabee; Dodecavite; Dodex; Duodecibin; Embiol; Emociclina; Eritrone; Erycytol; Erythrotin; Euhaemon; Extrinsic factor; Factor II; Fermin; Fresmin; Hemomin; Hepagon; Hepavis; Hepcovite; Hylugel plus; Lactobacillus lactis dorner factor; Macrabin; Megabion; Megalovel; Milbedoce; Millevit; Nagravon; Nascobal; Normocytin; Novidroxin; Pernaemon; Pernaevit; Pernipuron; Plecyamin; Poyamin; Rebramin; Redamina; Redisol; Rhodacryst; Rubesol; Rubramin; Rubripca; Rubrocitol; Sytobex; Vibalt; Vibisone; Virubra; Vita-rubra; Vitamin b12; Vitamin b12 complex; Vitamin b12 preparation; Vitarubin; Vitral
